image_id,text,word_length,image_mean,img_width,img_height,occur
l01-199-10-00,he,2,237.22189849624058,133,80,885
l01-199-10-01,could,5,233.2803012656261,318,81,144
l03-000-00-00,The,3,228.61267605633802,142,99,626
l03-000-00-02,is,2,233.4587837837838,80,74,978
l03-000-00-03,one,3,201.34400826446281,121,32,214
l03-000-00-04,of,2,228.54916067146286,69,139,3190
l03-000-00-05,the,3,217.84792521659827,102,86,5825
l03-000-01-01,in,2,239.1146413363904,86,71,1799
l03-000-01-02,the,3,230.82894736842098,152,79,5825
l03-000-01-06,and,3,223.29718817591927,190,73,2473
l03-000-02-01,was,3,215.40092681367847,149,42,1135
l03-000-02-03,the,3,234.79759106933014,185,92,5825
l03-000-02-05,in,2,240.75822784810128,90,79,1799
l03-000-03-04,had,3,231.7510625379477,183,90,732
l03-000-03-05,only,4,238.51991926411225,207,146,143
l03-000-04-03,He,2,214.06003538928212,86,92,321
l03-000-04-06,to,2,222.9131493506493,96,77,2647
l03-000-05-00,the,3,218.5276887204897,146,94,5825
l03-000-05-03,of,2,229.56686560565868,104,174,3190
l03-000-05-04,his,3,225.5980715718631,153,101,708
l03-000-05-07,his,3,230.19644859813084,150,107,708
l03-000-07-00,in,2,232.65621403912544,79,88,1799
l03-004-00-00,The,3,224.74683395872418,104,82,626
l03-004-00-03,the,3,219.33362685745726,115,79,5825
l03-004-00-06,a,1,205.74329324699352,46,47,2260
l03-004-01-01,the,3,223.1429455445545,112,101,5825
l03-004-01-04,which,5,229.88240896358545,175,102,423
l03-004-01-06,the,3,221.88148235851293,103,82,5825
l03-004-02-02,the,3,222.91251807477798,103,94,5825
l03-004-02-05,which,5,230.2290246212121,192,110,423
l03-004-02-06,a,1,208.9865075246497,47,41,2260
l03-004-03-02,had,3,223.88416389811738,105,86,732
l03-004-03-04,the,3,225.67284600800502,101,94,5825
l03-004-03-06,of,2,227.54435483870967,50,124,3190
l03-004-04-03,The,3,224.71614100185528,99,98,626
l03-004-04-06,with,4,228.37732753085538,131,107,742
l03-004-04-07,a,1,211.2243982048144,43,57,2260
l03-004-05-02,and,3,216.0298721340388,112,81,2473
l03-004-05-05,the,3,218.7647384751773,96,94,5825
l03-004-05-07,from,4,223.73453754981625,139,139,384
l03-004-05-08,the,3,219.22149866190887,118,95,5825
l03-004-06-05,was,3,212.2702140309156,116,58,1135
l03-004-06-06,no,2,219.56060037523446,82,65,188
l03-004-06-07,time,4,232.33680348998607,164,123,143
l03-004-06-08,for,3,229.58405483405483,90,154,839
l03-004-07-02,but,3,228.87135922330097,103,96,418
l03-004-07-03,the,3,224.0216507177033,88,95,5825
l03-004-07-08,of,2,234.7235243055556,80,144,3190
l03-004-07-09,the,3,229.11273853364585,116,103,5825
l03-004-08-02,a,1,205.64425770308117,42,51,2260
l03-004-08-03,new,3,215.73351374448086,119,59,139
l03-004-09-00,his,3,226.231512605042,70,102,708
l03-008-00-02,and,3,227.9340414069114,183,71,2473
l03-008-00-03,the,3,229.936877076412,147,86,5825
l03-008-00-05,of,2,230.27223320158103,88,115,3190
l03-008-01-01,and,3,221.1064162754304,171,71,2473
l03-008-01-04,were,4,224.56377908606672,246,58,306
l03-008-01-05,on,2,213.18801563178462,98,47,697
l03-008-01-06,their,5,233.5034125034125,222,99,256
l03-008-02-04,the,3,230.8895109851169,170,83,5825
l03-008-03-02,and,3,226.21072310405643,189,75,2473
l03-008-03-04,two,3,230.9807349846204,174,71,133
l03-008-03-06,at,2,230.4407913067707,97,74,560
l03-008-03-07,the,3,228.944227994228,165,84,5825
l03-008-04-01,which,5,232.34861138085063,271,76,423
l03-008-04-03,him,3,230.84543034605147,161,70,244
l03-008-04-04,to,2,219.61565656565654,90,66,2647
l03-008-04-05,the,3,223.84272300469488,144,71,5825
l03-008-04-07,in,2,229.12062757201647,72,54,1799
l03-008-05-00,the,3,221.13309352517982,139,76,5825
l03-008-05-03,The,3,227.14351095129126,161,76,626
l03-008-06-01,the,3,230.8281728753427,159,78,5825
l03-008-06-03,as,2,218.62746766507829,113,52,702
l03-008-06-04,if,2,232.5656976744186,80,86,144
l03-008-06-05,it,2,230.46369353916526,53,66,702
l03-008-06-06,had,3,227.284943234692,199,81,732
l03-008-06-07,been,4,228.68189368770763,210,86,373
l03-008-07-00,and,3,223.3228729281768,181,75,2473
l03-008-07-05,the,3,233.8093023255814,172,90,5825
l03-008-08-00,he,2,219.2848148148148,108,75,885
l03-008-08-04,the,3,229.1930790728259,158,77,5825
l03-008-09-01,the,3,227.5090747761556,161,77,5825
l04-000-00-03,what,4,226.9038252446377,151,67,154
l04-000-00-04,do,2,215.91935483870967,64,62,121
l04-000-00-05,you,3,217.284177060406,87,47,366
l04-000-00-09,she,3,228.62130281690145,80,71,258
l04-000-00-12,her,3,228.75515621809268,83,59,410
l04-000-01-03,him,3,227.03277902142628,106,59,244
l04-000-01-05,He,2,226.46392496392497,77,54,321
l04-000-01-06,made,4,217.3886320835473,177,66,121
l04-000-01-07,no,2,212.13007284079083,62,31,188
l04-000-02-01,was,3,216.80328282828282,120,33,1135
l04-000-02-03,to,2,216.36601307189545,36,34,2647
l04-000-02-04,be,2,215.9442946990117,42,53,723
l04-000-02-05,said,4,232.02758699633702,112,78,259
l04-000-02-07,He,2,219.0654533844189,58,54,321
l04-000-02-09,his,3,229.67279867713933,82,59,708
l04-000-03-00,and,3,231.87505827505828,78,55,2473
l04-000-03-02,it,2,227.50959190791767,47,61,702
l04-000-03-05,the,3,220.66673583731063,79,61,5825
l04-000-03-08,out,3,213.22299382716045,72,54,207
l04-000-03-09,on,2,209.4367816091954,60,29,697
l04-000-03-10,the,3,213.0170285227757,81,58,5825
l04-000-04-01,of,2,221.18821428571425,50,56,3190
l04-000-04-02,his,3,232.1705586080586,78,56,708
l04-005-00-01,at,2,207.66401555319905,69,82,560
l04-005-00-03,he,2,221.61920731707318,80,82,885
l04-005-00-05,up,2,214.8775027302512,82,67,181
l04-005-00-06,she,3,226.68772805838296,127,82,258
l04-005-00-07,was,3,205.0094353530886,133,51,1135
l04-005-01-00,in,2,211.95204826929185,67,47,1799
l04-005-01-02,of,2,227.36863354037268,92,70,3190
l04-005-01-03,him,3,226.15788912579958,134,70,244
l04-005-01-06,as,2,203.2848200312989,71,45,702
l04-005-01-07,if,2,227.84549085558132,67,71,144
l04-005-01-09,had,3,215.8330202854996,121,88,732
l04-005-02-00,He,2,215.1679674796748,82,75,321
l04-005-02-01,could,5,220.61775712995225,189,82,144
l04-005-02-04,it,2,222.3851806491121,46,71,702
l04-005-02-05,and,3,211.53070301291248,205,68,2473
l04-005-03-04,I,1,207.3318903318903,22,63,648
l04-005-03-06,a,1,208.95289855072463,54,46,2260
l04-005-03-11,she,3,224.77766817912803,137,74,258
l04-005-04-05,you,3,230.4626898364486,128,107,366
l04-005-04-06,like,4,227.29880413703944,136,91,135
l04-005-04-09,he,2,225.67942849216251,89,81,885
l04-005-05-02,over,4,209.24853286384976,142,48,123
l04-005-05-03,him,3,228.10629804849202,152,89,244
l04-005-05-08,I,1,214.55987627043743,31,73,648
l04-005-06-04,and,3,224.63291139240508,158,95,2473
l04-005-06-07,him,3,223.4625320924262,152,82,244
l04-012-00-04,it,2,227.6550740146245,63,89,702
l04-012-00-07,she,3,230.67197151369808,139,99,258
l04-012-00-08,said,4,225.87891532232757,179,89,259
l04-012-00-12,I,1,220.9603742432581,46,79,648
l04-012-01-00,you,3,228.89317889317886,126,111,366
l04-012-01-01,for,3,231.6883629191321,130,78,839
l04-012-01-02,a,1,195.7969472710453,47,46,2260
l04-012-01-04,for,3,225.81509523246186,107,79,839
l04-012-01-05,being,5,236.4787061994609,212,140,161
l04-012-01-06,a,1,189.36691086691087,42,39,2260
l04-012-02-01,about,5,223.7032555615844,194,95,170
l04-012-02-02,the,3,220.51985140469003,118,73,5825
l04-012-03-00,He,2,212.25900607638889,72,128,321
l04-012-03-02,a,1,195.58294086865521,39,49,2260
l04-012-03-04,of,2,226.61706815511158,92,74,3190
l04-012-03-07,over,4,216.84724238026126,156,53,123
l04-012-03-08,him,3,228.07047413793103,145,96,244
l04-012-04-01,was,3,210.90922158337017,133,68,1135
l04-012-04-02,all,3,220.2183908045977,132,87,243
l04-012-04-04,now,3,215.10261387163558,168,46,116
l04-012-05-02,to,2,221.6370239929562,77,59,2647
l04-012-05-04,with,4,224.479472693032,177,75,742
l04-012-05-05,him,3,230.64064057412446,149,101,244
l04-012-05-08,all,3,218.73326035395002,126,87,243
l04-012-06-01,the,3,226.30820054411203,124,83,5825
l04-012-06-03,it,2,218.96221903395505,51,82,702
l04-012-06-04,was,3,212.5056466302368,135,61,1135
l04-012-06-05,the,3,224.18258227848102,125,79,5825
l04-012-06-06,only,4,234.718992248062,172,162,143
l04-012-06-08,in,2,210.0752528256989,82,41,1799
l04-012-06-09,the,3,222.46277334258937,134,86,5825
l04-012-07-01,that,4,226.39766650461846,187,99,1127
l04-020-00-07,he,2,204.67078742273586,61,61,885
l04-020-00-08,said,4,222.8213141025641,104,72,259
l04-020-00-11,his,3,210.68504719324392,66,61,708
l04-020-01-01,their,5,217.03501291989662,129,60,256
l04-020-01-10,be,2,218.2117300724637,64,69,723
l04-020-01-12,now,3,201.0582692784528,109,37,116
l04-020-01-15,you,3,229.37721755368813,119,81,366
l04-020-02-02,and,3,223.85041407867496,92,63,2473
l04-020-02-04,you,3,223.8695527522936,109,64,366
l04-020-02-15,she,3,225.6009372071228,97,55,258
l04-020-02-16,said,4,224.32964782964783,111,66,259
l04-020-03-01,her,3,220.3396501457726,98,56,410
l04-020-03-03,to,2,219.3265306122449,49,69,2647
l04-020-03-04,him,3,219.22428571428568,112,50,244
l04-020-03-08,him,3,222.335148215366,116,57,244
l04-020-03-09,to,2,217.52696969696967,50,66,2647
l04-020-03-10,the,3,219.87070175438598,100,57,5825
l04-020-04-03,it,2,205.2176470588236,34,55,702
l04-020-04-04,for,3,218.35619122257054,88,58,839
l04-020-04-05,him,3,217.86880877742948,110,58,244
l04-020-04-06,and,3,224.47126805778493,89,70,2473
l04-020-04-09,on,2,200.21827651515147,66,32,697
l04-020-04-10,the,3,214.28574060427414,92,59,5825
l04-020-05-01,up,2,213.43244949494945,72,66,181
l04-020-05-02,at,2,211.56381148950808,57,51,560
l04-020-05-03,the,3,206.8391457680251,88,58,5825
l04-020-05-07,a,1,189.01307189542484,34,27,2260
l04-020-06-02,of,2,208.1092,50,50,3190
l04-026-00-05,he,2,213.030436055019,67,51,885
l04-026-00-10,But,3,212.10919540229884,93,58,173
l04-026-00-11,they,4,222.8444051528164,107,74,269
l04-026-01-00,for,3,216.4297131147541,80,61,839
l04-026-01-06,they,4,222.3103567318757,110,79,269
l04-026-01-11,up,2,219.6460446247464,68,58,181
l04-026-01-12,at,2,206.8985200845666,55,43,560
l04-026-01-13,the,3,212.07037974683544,79,50,5825
l04-026-01-16,his,3,213.78329633740287,68,53,708
l04-026-02-05,he,2,214.4389055472264,58,46,885
l04-026-02-08,if,2,209.456,40,50,144
l04-026-02-09,it,2,204.3229291716687,34,49,702
l04-026-03-00,and,3,208.49393530997304,84,53,2473
l04-026-03-02,and,3,223.37639311043569,94,63,2473
l04-026-03-03,he,2,204.4041243459526,57,57,885
l04-026-03-05,that,4,217.14416775884663,109,63,1127
l04-026-03-10,He,2,215.19202898550725,60,69,321
l04-026-04-01,on,2,202.5563025210084,68,35,697
l04-026-04-02,his,3,212.1047937569677,69,52,708
l04-026-04-04,and,3,221.38981937602628,87,70,2473
l04-026-04-06,his,3,218.50929549902162,73,56,708
l04-026-05-04,a,1,183.33482142857144,28,32,2260
l04-026-05-09,I,1,205.0146886016452,23,74,648
l04-026-05-12,to,2,212.81002554278416,54,58,2647
l04-026-06-01,in,2,216.70746527777766,48,48,1799
l04-026-06-03,but,3,211.77749842866123,86,74,418
l04-026-06-04,if,2,204.4039704524469,38,57,144
l04-026-06-05,you,3,223.14569436021839,97,68,366
l04-026-06-07,my,2,221.8055555555556,107,72,120
l04-026-06-09,you,3,233.7499183006536,120,102,366
l04-026-06-12,no,2,208.33438818565398,79,36,188
l04-026-07-00,more,4,198.9026915113872,138,35,207
l04-026-07-02,with,4,214.20025109855618,118,54,742
l04-034-00-00,He,2,227.71076102358924,129,93,321
l04-034-00-02,his,3,230.7484625768712,113,59,708
l04-034-00-04,over,4,221.28382352941173,170,36,123
l04-034-00-05,his,3,232.77668621700886,110,62,708
l04-034-01-07,but,3,225.01897533206832,136,62,418
l04-034-01-08,a,1,188.93103448275863,35,29,2260
l04-034-02-00,of,2,226.42431434599155,96,79,3190
l04-034-02-03,I,1,220.5565891472868,30,43,648
l04-034-02-06,you,3,232.29665414206482,162,69,366
l04-034-03-00,all,3,217.59979773834698,149,73,243
l04-034-03-09,It,2,222.1418918918919,74,80,275
l04-034-04-00,her,3,224.23291284403663,109,80,410
l04-034-04-02,that,4,225.68510223953263,130,79,1127
l04-034-04-04,the,3,221.42514345331244,135,71,5825
l04-034-05-00,we,2,198.01610017889087,86,39,253
l04-034-05-01,could,5,222.23876123876124,231,65,144
l04-034-05-04,of,2,226.9967444384156,97,76,3190
l04-034-05-05,him,3,229.72705932565086,142,66,244
l04-034-06-01,his,3,224.48886343388062,97,81,708
l04-034-06-04,like,4,224.56907216494847,194,75,135
l04-034-06-05,an,2,202.17900696864112,82,28,401
l04-034-07-03,You,3,226.42087542087543,132,90,105
l04-034-07-06,there,5,226.20522161505767,183,72,204
l04-034-07-11,he,2,218.77193895248004,93,62,885
l04-034-08-03,But,3,224.12867647058826,176,102,173
l04-034-08-04,it,2,228.1950520833333,64,60,702
l04-034-08-07,said,4,228.8197097020626,187,70,259
l04-034-08-08,than,4,225.52981366459642,161,80,178
l04-043-00-02,him,3,231.94338461538464,125,52,244
l04-043-00-09,no,2,218.73728222996516,82,35,188
l04-043-01-02,no,2,214.29707278481015,79,32,188
l04-043-01-05,so,2,218.62015781922528,82,34,212
l04-043-01-07,as,2,209.4784615384616,65,30,702
l04-043-01-08,I,1,222.5458796025716,29,59,648
l04-043-02-00,can,3,215.07383578431373,102,32,144
l04-043-02-02,out,3,212.4209558823529,85,32,207
l04-043-02-05,on,2,210.99342105263162,76,26,697
l04-043-02-06,the,3,230.07391414782842,127,62,5825
l04-043-03-00,But,3,233.13656597774244,185,102,173
l04-043-03-01,there,5,229.7230576441103,182,57,204
l04-043-03-02,you,3,235.2565267680106,178,68,366
l04-043-03-03,are,3,222.72899159663865,119,36,382
l04-043-03-05,the,3,229.57045177045174,130,63,5825
l04-043-03-09,and,3,234.94854843345792,147,71,2473
l04-043-04-02,I,1,239.30376526458613,67,88,648
l04-043-04-04,do,2,229.4266456582633,84,68,121
l04-043-04-06,with,4,231.53659970602646,157,65,742
l04-043-05-07,the,3,230.43921095008045,138,72,5825
l04-043-05-08,other,5,236.2620677124341,209,79,141
l04-043-05-09,said,4,231.638288080994,205,53,259
l04-043-06-01,I,1,239.35502283105026,73,96,648
l04-043-06-04,a,1,202.5583011583012,37,35,2260
l04-043-06-06,of,2,235.28834292763162,128,76,3190
l04-043-07-02,a,1,199.9013157894737,38,28,2260
l04-043-07-05,and,3,203.15468549422337,82,38,2473
l04-043-07-06,I,1,223.65206267988486,53,59,648
l04-043-08-01,be,2,223.18602150537635,75,62,723
l04-043-08-02,that,4,227.76934131736527,167,75,1127
l04-052-00-00,He,2,205.0830597973455,91,77,321
l04-052-00-04,of,2,217.02347354138402,110,67,3190
l04-052-01-01,like,4,217.3890480009165,203,86,135
l04-052-01-03,in,2,220.15242537313432,80,67,1799
l04-052-01-04,his,3,217.706664910432,104,73,708
l04-052-02-01,And,3,211.62657952069716,170,81,120
l04-052-02-02,I,1,227.88333333333333,80,54,648
l04-052-02-05,a,1,155.67947635135138,64,37,2260
l04-052-02-07,of,2,216.19672131147541,105,61,3190
l04-052-02-10,of,2,228.8573369565217,152,92,3190
l04-052-03-00,that,4,209.81176068376067,195,75,1127
l04-052-03-08,it,2,223.53411306042884,81,57,702
l04-052-03-09,to,2,195.4836956521739,69,48,2647
l04-052-03-10,me,2,183.92471358428799,141,39,143
l04-052-04-05,but,3,215.6819750246468,179,68,418
l04-052-04-10,He,2,202.08268301746563,78,69,321
l04-052-05-00,a,1,157.31585365853658,60,41,2260
l04-052-05-05,my,2,202.41895078101967,117,58,120
l04-052-06-00,said,4,205.643962585034,196,60,259
l04-052-06-01,in,2,210.21734587251828,87,55,1799
l04-052-06-02,a,1,150.88671875,64,36,2260
l04-052-07-00,in,2,198.76560121765598,73,54,1799
l04-052-07-01,the,3,210.060573630137,128,73,5825
l04-052-07-05,I,1,214.76825127334462,38,62,648
l04-052-07-10,he,2,204.51551226551223,84,66,885
l04-052-07-11,said,4,200.81840193704602,177,63,259
l04-062-00-03,the,3,209.7613053613054,132,65,5825
l04-062-00-06,his,3,208.20228337236526,112,61,708
l04-062-01-03,no,2,191.5351351351352,120,37,188
l04-062-02-00,on,2,185.2883638211382,96,41,697
l04-062-02-01,the,3,206.3615419708029,137,64,5825
l04-062-02-06,he,2,208.70335230866542,93,68,885
l04-062-03-00,he,2,204.63049001814883,95,58,885
l04-062-03-02,on,2,188.1200495049505,101,40,697
l04-062-03-03,the,3,207.40673374613,114,68,5825
l04-062-03-05,of,2,224.34738835725682,132,76,3190
l04-062-04-05,with,4,219.13053775424908,194,74,742
l04-062-04-06,the,3,213.0956017666544,143,76,5825
l04-062-05-01,in,2,213.14226493310719,87,61,1799
l04-062-05-02,which,5,203.19984276729562,212,60,423
l04-062-05-03,he,2,206.47650793650794,105,60,885
l04-062-05-04,had,3,203.807494145199,175,61,732
l04-062-06-02,the,3,202.02177089421392,118,58,5825
l04-062-06-04,of,2,210.31175283341096,113,57,3190
l04-062-06-05,a,1,130.7880503144654,53,30,2260
l04-062-07-02,from,4,217.7912346542841,199,79,384
l04-062-07-05,an,2,181.1310975609756,120,41,401
l04-062-08-04,he,2,206.28625235404897,90,59,885
l04-062-09-00,his,3,215.36642619947327,123,71,708
l04-062-09-02,to,2,197.5865209471767,72,61,2647
l04-062-09-03,it,2,219.78592750533048,70,67,702
l04-066-00-01,at,2,221.31722742221092,67,59,560
l04-066-00-02,the,3,226.7108508977361,105,61,5825
l04-066-00-04,he,2,221.6135005973716,62,54,885
l04-066-00-06,his,3,225.5701388888889,80,54,708
l04-066-00-08,and,3,225.42792338709685,124,64,2473
l04-066-01-00,it,2,217.5899305555556,45,64,702
l04-066-01-02,the,3,214.07868217054263,86,60,5825
l04-066-01-04,in,2,213.53333333333333,46,30,1799
l04-066-01-05,the,3,213.8579030350808,86,59,5825
l04-066-01-08,his,3,225.14911873840444,77,56,708
l04-066-02-00,more,4,213.59414853713432,129,31,207
l04-066-02-01,on,2,190.67368421052632,57,20,697
l04-066-02-05,she,3,226.72490421455944,87,60,258
l04-066-02-06,was,3,207.51987577639758,115,28,1135
l04-066-02-08,in,2,222.24081632653062,49,40,1799
l04-066-02-10,with,4,224.3629531388152,117,58,742
l04-066-03-01,it,2,222.39328063241103,46,55,702
l04-066-03-02,was,3,200.15708333333333,100,24,1135
l04-066-03-04,to,2,217.44636363636363,55,60,2647
l04-066-03-06,on,2,200.66285714285718,63,25,697
l04-066-03-08,about,5,221.47680075946363,159,53,170
l04-066-03-09,her,3,219.84416666666667,80,45,410
l04-066-03-11,he,2,217.61264080100125,68,47,885
l04-066-04-00,told,4,215.7187327823692,110,66,100
l04-066-04-05,it,2,215.9838709677419,48,62,702
l04-066-04-06,was,3,202.8678698034161,107,29,1135
l04-066-04-07,not,3,222.8471111111111,90,50,479
l04-066-04-08,as,2,194.73835125448028,62,27,702
l04-066-04-10,as,2,192.1966145833333,64,24,702
l04-066-04-11,that,4,217.9044373162256,129,58,1127
l04-066-05-00,He,2,218.55851958663783,73,57,321
l04-066-05-01,not,3,218.9378787878788,77,60,479
l04-066-05-02,only,4,231.4190687361419,110,82,143
l04-066-05-04,his,3,227.89845215759846,82,52,708
l04-066-05-06,of,2,227.24642652944542,66,53,3190
l04-066-05-07,her,3,223.64601376859872,79,57,410
l04-066-05-08,but,3,224.26851173020526,88,62,418
l04-066-05-09,was,3,205.9674336283186,113,25,1135
l04-066-06-00,of,2,224.99596309111882,68,51,3190
l04-066-06-01,the,3,219.9707241910632,88,59,5825
l04-066-06-03,to,2,217.17090909090908,50,55,2647
l04-066-06-05,and,3,222.19423302107728,112,61,2473
l04-066-06-07,her,3,223.7578055307761,76,59,410
l04-066-07-00,her,3,219.18638449770526,74,53,410
l04-066-07-01,will,4,222.15993514150944,106,64,270
l04-071-00-02,for,3,224.3333333333333,67,63,839
l04-071-00-03,the,3,221.57104886526272,73,67,5825
l04-071-00-04,first,5,230.95659392789366,124,68,153
l04-071-00-05,time,4,230.30455729166667,128,60,143
l04-071-00-07,he,2,222.94385593220338,48,59,885
l04-071-00-08,had,3,217.22942725477287,98,62,732
