image_id,text,word_length,image_mean,img_width,img_height,occur,top_100
p01-174-01-00,as,2,205.4780534351145,131,40,702,True
p01-174-01-01,the,3,216.31020733652312,171,88,5825,True
p01-174-01-03,was,3,201.28052223006355,218,26,1135,True
p01-174-01-06,and,3,228.75786996175347,309,66,2473,True
p01-174-02-00,the,3,221.9313437985164,187,93,5825,True
p01-174-02-03,to,2,216.18355724299064,107,64,2647,True
p01-174-02-04,me,2,233.8135210288495,274,63,143,True
p01-174-02-05,I,1,218.76875,20,16,648,True
p01-174-02-07,like,4,219.61904531838823,262,79,135,True
p01-174-03-00,to,2,222.5982456140351,114,85,2647,True
p01-174-03-02,a,1,196.0942857142857,56,25,2260,True
p01-174-03-04,at,2,223.8364534883721,200,86,560,True
p01-174-03-05,the,3,218.375766509434,212,80,5825,True
p01-174-03-08,I,1,224.53061224489795,35,21,648,True
p01-174-04-01,been,4,213.35411539513265,318,69,373,True
p01-174-04-06,of,2,221.56680838141517,178,111,3190,True
p01-174-05-00,me,2,204.6814650388457,159,34,143,True
p01-174-05-03,said,4,207.7146114383432,277,57,259,True
p01-174-05-07,The,3,211.1319281811085,189,61,626,True
p01-174-06-01,the,3,220.146044481982,192,74,5825,True
p01-174-06-03,in,2,227.49253472222225,128,45,1799,True
p01-174-06-06,The,3,218.09106744704567,208,69,626,True
p01-174-07-04,they,4,214.65625,35,32,269,True
p01-174-07-07,to,2,216.4381981981982,148,75,2647,True
p01-174-08-00,the,3,211.13639874056912,181,93,5825,True
p02-000-00-01,were,4,173.01764705882354,136,40,306,True
p02-000-00-04,on,2,178.00909090909093,80,33,697,True
p02-000-00-05,the,3,197.8661330822348,108,59,5825,True
p02-000-00-07,and,3,194.99188311688312,110,56,2473,True
p02-000-00-09,was,3,184.61499548328808,123,45,1135,True
p02-000-01-02,the,3,196.6529126213593,103,60,5825,True
p02-000-01-13,The,3,201.76667577911425,124,59,626,True
p02-000-02-00,and,3,197.40420560747663,107,60,2473,True
p02-000-02-01,her,3,199.33772374197903,94,63,410,True
p02-000-02-03,had,3,194.7511478420569,99,66,732,True
p02-000-02-05,and,3,199.28245327981935,119,67,2473,True
p02-000-02-06,they,4,206.600338491296,132,94,269,True
p02-000-02-07,were,4,181.18054128126067,139,42,306,True
p02-000-03-02,The,3,197.6927280369904,78,61,626,True
p02-000-03-07,out,3,206.7932307692308,100,65,207,True
p02-000-03-08,to,2,202.50344827586207,70,58,2647,True
p02-000-03-09,the,3,192.05894897182023,101,65,5825,True
p02-000-04-04,a,1,186.89806763285023,46,45,2260,True
p02-000-04-12,her,3,198.5963532954165,98,61,410,True
p02-000-05-01,and,3,194.80461133069832,115,66,2473,True
p02-000-05-05,I,1,187.87978142076503,18,61,648,True
p02-000-05-07,to,2,193.1052036199095,68,65,2647,True
p02-000-05-09,up,2,201.6972891566265,83,72,181,True
p02-000-05-10,on,2,187.9570661896244,78,43,697,True
p02-000-05-11,the,3,196.63799283154125,117,62,5825,True
p02-008-00-02,out,3,213.6285540915396,206,56,207,True
p02-008-00-03,to,2,218.5043103448276,96,58,2647,True
p02-008-00-04,the,3,207.8314102564103,144,65,5825,True
p02-008-01-02,and,3,214.26297669491527,236,48,2473,True
p02-008-01-03,then,4,220.60097412480968,219,75,98,True
p02-008-01-05,that,4,216.88768819815445,232,71,1127,True
p02-008-01-06,in,2,228.3987150415722,108,49,1799,True
p02-008-02-00,the,3,215.58954678362568,152,72,5825,True
p02-008-02-02,of,2,222.42057245080505,130,86,3190,True
p02-008-03-01,she,3,223.2339533857805,203,67,258,True
p02-008-03-02,had,3,223.6113319011816,266,70,732,True
p02-008-03-04,her,3,225.3244695508405,191,76,410,True
p02-008-04-01,on,2,202.13319088319088,144,39,697,True
p02-008-04-02,the,3,201.71190629701263,141,66,5825,True
p02-008-05-03,to,2,211.74346917450364,116,66,2647,True
p02-008-05-05,them,4,210.51327635327635,234,75,163,True
p02-008-06-01,and,3,219.97032011871948,267,53,2473,True
p02-008-06-02,the,3,206.4965277777777,126,80,5825,True
p02-008-06-04,who,3,223.58953348628864,226,81,263,True
p02-008-06-05,had,3,220.70982510288067,243,80,732,True
p02-008-07-01,the,3,213.73506724683543,128,79,5825,True
p02-008-07-03,with,4,225.02894736842103,240,76,742,True
p02-008-07-04,him,3,228.02455654102,220,82,244,True
p02-008-07-05,were,4,210.39687726942623,216,51,306,True
p02-008-08-00,He,2,205.43916540975368,102,78,321,True
p02-008-08-01,was,3,203.6841220273841,181,46,1135,True
p02-008-08-04,in,2,225.54073075771183,126,53,1799,True
p02-008-08-05,his,3,220.7184814872676,173,74,708,True
p02-008-09-02,with,4,213.3296361502348,240,71,742,True
p02-008-09-03,a,1,194.0706081081081,80,37,2260,True
p02-008-10-00,of,2,228.2849561890657,146,111,3190,True
p02-008-10-04,that,4,215.7523326572008,232,85,1127,True
p02-008-10-05,of,2,219.3643683208901,138,99,3190,True
p02-017-00-05,on,2,203.1838235294117,84,34,697,True
p02-017-00-06,the,3,213.55937984496128,86,75,5825,True
p02-017-00-08,could,5,213.092699579832,204,56,144,True
p02-017-01-02,that,4,216.77240209454968,149,91,1127,True
p02-017-01-03,she,3,219.27232142857144,96,91,258,True
p02-017-01-04,was,3,202.917829119442,124,37,1135,True
p02-017-01-05,the,3,217.11084567606304,91,92,5825,True
p02-017-02-04,who,3,223.5394927536232,150,92,263,True
p02-017-02-05,had,3,224.0594846491228,190,96,732,True
p02-017-02-07,at,2,226.62028301886792,106,88,560,True
p02-017-02-08,the,3,220.9007126348228,118,88,5825,True
p02-017-03-01,for,3,227.6663069073784,98,104,839,True
p02-017-03-02,the,3,220.93336314847943,104,86,5825,True
p02-017-03-03,first,5,224.1689439407484,191,123,153,True
p02-017-03-04,time,4,229.7795652173913,184,100,143,True
p02-017-03-05,a,1,195.5,36,36,2260,True
p02-017-04-02,his,3,218.4313402061856,125,97,708,True
p02-017-04-04,to,2,216.35239677266253,86,98,2647,True
p02-017-04-05,her,3,223.1900641025641,120,104,410,True
p02-017-04-06,and,3,209.91075541225243,167,52,2473,True
p02-017-05-00,and,3,205.38916256157643,145,49,2473,True
p02-017-05-04,over,4,200.97512229210344,159,45,123,True
p02-017-05-07,I,1,216.00221893491124,26,52,648,True
p02-017-05-09,like,4,217.707305530908,161,105,135,True
p02-017-06-00,to,2,216.931324110672,69,88,2647,True
p02-017-06-01,do,2,211.29781771501928,82,57,121,True
p02-017-06-02,that,4,215.63180415263747,176,81,1127,True
p02-017-06-07,his,3,223.44160479725872,136,103,708,True
p02-017-07-00,and,3,215.70521390374333,136,44,2473,True
p02-017-07-02,it,2,224.54240969364423,108,81,702,True
p02-022-00-01,And,3,210.58683127572013,135,81,120,True
p02-022-00-02,then,4,212.72458258795467,172,78,98,True
p02-022-00-03,we,2,208.12988505747128,116,60,253,True
p02-022-00-06,for,3,220.94948899371067,106,144,839,True
p02-022-00-07,a,1,204.50298408488064,52,58,2260,True
p02-022-00-10,the,3,212.93796296296296,135,80,5825,True
p02-022-01-02,A,1,204.8075657894737,40,76,166,True
p02-022-01-04,like,4,211.40221088435368,154,84,135,True
p02-022-01-05,this,4,214.3790165530672,158,78,353,True
p02-022-01-07,be,2,206.10545273879015,97,83,723,True
p02-022-02-00,He,2,207.57083333333333,80,72,321,True
p02-022-02-03,the,3,207.29312689611885,121,79,5825,True
p02-022-02-06,the,3,209.987117396358,116,89,5825,True
p02-022-03-01,was,3,208.66884400515687,179,65,1135,True
p02-022-03-04,over,4,206.64488479262675,175,62,123,True
p02-022-03-05,the,3,208.1546875,136,80,5825,True
p02-022-03-08,then,4,205.7763815953988,186,86,98,True
p02-022-04-01,his,3,210.4350609756097,123,80,708,True
p02-022-04-03,on,2,200.19514266304347,92,64,697,True
p02-022-04-08,at,2,212.1942995755003,97,85,560,True
p02-022-04-09,him,3,220.11590909090907,176,85,244,True
p02-022-05-07,that,4,211.8719048077849,214,97,1127,True
p02-022-06-00,now,3,206.2875415282392,172,70,116,True
p02-022-06-02,was,3,204.4926513815403,189,72,1135,True
p02-022-06-03,in,2,217.3831923890064,88,86,1799,True
p02-022-06-05,with,4,210.92477064220185,109,80,742,True
p02-022-06-06,her,3,207.23059498640893,77,86,410,True
p02-022-06-07,and,3,220.62597222222223,225,96,2473,True
p02-022-06-08,her,3,212.9799864314789,134,88,410,True
p02-022-07-00,only,4,227.5214421252372,170,155,143,True
p02-022-07-04,for,3,217.6679629629629,108,150,839,True
p02-022-07-05,a,1,201.2956896551724,58,60,2260,True
p02-022-07-07,the,3,211.2645446238197,134,98,5825,True
p02-022-08-01,she,3,202.32718002812945,144,79,258,True
p02-022-08-02,had,3,202.8257591770592,171,83,732,True
p02-022-08-04,him,3,216.1442933175636,190,89,244,True
p02-027-00-01,that,4,196.56189467312348,112,59,1127,True
p02-027-00-02,was,3,184.65134099616856,108,29,1135,True
p02-027-00-04,of,2,203.19772481040093,52,71,3190,True
p02-027-00-05,the,3,198.55216693418944,89,56,5825,True
p02-027-00-08,she,3,200.9502118644068,96,59,258,True
p02-027-00-09,would,5,197.93733985557884,162,53,260,True
p02-027-00-11,it,2,207.89289617486327,45,61,702,True
p02-027-00-13,her,3,197.6867469879518,83,58,410,True
p02-027-01-00,would,5,202.34120849210672,167,55,260,True
p02-027-01-02,be,2,193.08587533156495,58,52,723,True
p02-027-01-06,would,5,201.5212834224599,170,55,260,True
p02-027-01-07,even,4,186.60110803324105,114,38,98,True
p02-027-01-11,and,3,189.99170918367344,96,49,2473,True
p02-027-02-01,the,3,194.06152774553053,73,59,5825,True
p02-027-02-02,other,5,200.7400807792825,138,61,141,True
p02-027-02-04,if,2,207.52530815630735,41,93,144,True
p02-027-02-06,be,2,198.43649676147564,67,53,723,True
p02-027-02-09,I,1,188.3034920634921,25,63,648,True
p02-027-02-14,was,3,189.64118404118403,111,35,1135,True
p02-027-02-16,over,4,180.601287001287,105,37,123,True
p02-027-02-17,her,3,200.63536155202823,81,56,410,True
p02-027-03-05,a,1,184.79495798319329,35,34,2260,True
p02-027-03-13,her,3,198.60527306967984,90,59,410,True
p02-027-03-17,she,3,196.36899224806203,86,60,258,True
p02-027-04-02,she,3,203.3746946751344,89,69,258,True
p02-027-04-06,a,1,184.9736111111111,36,40,2260,True
p02-027-04-07,very,4,204.2598814229249,99,92,119,True
p02-027-04-08,well,4,196.64980214810623,116,61,102,True
p02-027-04-11,I,1,186.93030303030304,24,55,648,True
p02-069-00-02,a,1,202.7768382352941,68,40,2260,True
p02-069-01-00,to,2,213.7534364261168,97,60,2647,True
p02-069-01-01,the,3,209.0866392600205,139,70,5825,True
p02-069-01-05,and,3,224.8536066219945,215,59,2473,True
p02-069-01-07,were,4,212.9532214506173,216,48,306,True
p02-069-03-02,and,3,223.89093023255813,215,60,2473,True
p02-069-03-05,and,3,216.06357388316155,194,54,2473,True
p02-069-05-06,to,2,214.0940915571044,107,59,2647,True
p02-069-05-07,be,2,211.82673395445136,112,69,723,True
p02-069-06-04,I,1,237.98828522920203,95,62,648,True
p02-069-06-07,a,1,193.91083099906632,63,34,2260,True
p02-069-06-09,at,2,219.91240677966096,125,59,560,True
p02-069-06-10,the,3,207.4174570912376,123,72,5825,True
p02-069-07-04,said,4,219.7051343956221,218,57,259,True
p02-069-07-07,they,4,221.41483019269668,186,101,269,True
p02-069-07-08,are,3,195.3571127946128,132,36,382,True
p02-069-08-01,so,2,209.0183673469388,98,40,212,True
p02-069-08-03,and,3,211.5622518578845,209,47,2473,True
p02-069-08-06,if,2,223.3871193910256,128,78,144,True
p02-069-08-07,you,3,218.6260775862069,174,80,366,True
p02-069-09-02,a,1,193.2748490945674,71,35,2260,True
p02-069-09-04,for,3,218.2107135383972,118,81,839,True
p02-069-09-05,two,3,215.2597051597052,185,66,133,True
p02-076-00-02,him,3,229.2209807572936,179,54,244,True
p02-076-00-03,and,3,221.02747252747253,169,42,2473,True
p02-076-00-05,out,3,225.4892040977148,141,45,207,True
p02-076-00-06,on,2,214.18012232415904,109,30,697,True
p02-076-00-07,to,2,208.5059027777777,72,40,2647,True
p02-076-01-00,the,3,214.2368744872847,106,46,5825,True
p02-076-01-03,that,4,219.56565656565652,165,54,1127,True
p02-076-02-00,had,3,221.4669540229885,174,56,732,True
p02-076-02-02,a,1,206.5720116618076,49,35,2260,True
p02-076-02-04,and,3,221.5249874434957,181,44,2473,True
p02-076-02-06,it,2,225.65071428571432,70,60,702,True
p02-076-03-04,the,3,221.72040343915344,108,56,5825,True
p02-076-04-00,then,4,224.27891156462584,165,49,98,True
p02-076-04-02,her,3,224.530162064826,136,49,410,True
p02-076-04-05,a,1,201.7938701923077,52,32,2260,True
p02-076-05-01,to,2,209.8396501457726,77,49,2647,True
p02-076-05-03,her,3,218.68649193548384,124,48,410,True
p02-076-05-07,was,3,211.5885305749924,173,38,1135,True
p02-076-06-01,at,2,218.27636447733585,92,47,560,True
p02-076-06-02,a,1,197.0205673758865,47,30,2260,True
p02-076-06-05,in,2,229.7542791310072,98,62,1799,True
p02-076-06-06,a,1,200.2870588235294,50,34,2260,True
p02-076-07-03,to,2,214.76816326530613,75,49,2647,True
p02-076-08-03,he,2,222.64085840521776,97,49,885,True
p02-076-08-05,the,3,218.9209375,128,50,5825,True
p02-076-08-07,a,1,198.4436936936937,48,37,2260,True
p02-076-09-01,and,3,214.2169384057971,192,46,2473,True
p02-076-09-03,it,2,221.7650353773585,64,53,702,True
p02-076-09-05,his,3,222.9834083239595,127,56,708,True
p02-076-10-01,in,2,230.77787307032588,110,53,1799,True
p02-076-10-02,an,2,215.97341970069243,121,37,401,True
p02-081-00-03,for,3,221.8183891660727,115,61,839,True
p02-081-00-04,a,1,210.72046703296704,52,28,2260,True
p02-081-01-01,to,2,219.9044025157233,75,53,2647,True
p02-081-01-04,and,3,220.5967944250871,175,41,2473,True
p02-081-01-07,and,3,222.7908361691784,187,44,2473,True
p02-081-02-03,she,3,226.9591836734694,147,55,258,True
p02-081-02-05,to,2,215.3565826330532,85,42,2647,True
p02-081-02-06,do,2,218.10717391304348,100,46,121,True
p02-081-02-07,no,2,216.40637544273915,121,35,188,True
p02-081-02-08,more,4,225.62550148264444,234,49,207,True
p02-081-02-09,than,4,223.63121739130435,230,50,178,True
p02-081-03-02,to,2,216.9093406593407,91,44,2647,True
p02-081-03-03,her,3,226.3226244343892,130,51,410,True
p02-081-03-07,that,4,216.261073196842,159,47,1127,True
p02-081-04-02,he,2,223.78574020319303,106,52,885,True
p02-081-04-03,had,3,217.761652892562,165,55,732,True
p02-081-04-04,told,4,212.4333753678016,183,52,100,True
p02-081-04-05,her,3,220.4189602446484,109,48,410,True
p02-081-04-06,that,4,219.60980479148185,184,49,1127,True
p02-081-04-07,he,2,223.11981651376144,109,50,885,True
p02-081-05-01,her,3,226.5756269592476,132,58,410,True
p02-081-05-03,was,3,220.13355874894336,169,42,1135,True
p02-081-05-06,with,4,226.42810670136632,159,58,742,True
p02-081-05-07,a,1,209.2843468468469,48,37,2260,True
p02-081-06-00,that,4,214.10785953177256,156,46,1127,True
p02-081-06-01,he,2,226.101568334578,103,52,885,True
p02-081-06-02,had,3,221.57850678733035,170,52,732,True
p02-081-06-03,only,4,231.9909213593424,209,78,143,True
p02-081-06-05,a,1,203.25339673913044,46,32,2260,True
p02-081-06-08,before,6,223.6700013610997,237,62,98,True
p02-081-07-04,her,3,225.41474452554743,137,50,410,True
p02-081-08-00,but,3,219.4520318391286,154,62,418,True
p02-081-08-01,she,3,225.6983294067252,161,58,258,True
p02-081-08-06,a,1,200.4960317460317,49,36,2260,True
p02-081-09-01,of,2,226.0957125603865,92,72,3190,True
p02-081-09-05,that,4,220.4473557692308,160,52,1127,True
p02-081-09-06,her,3,221.770487186708,134,53,410,True
p02-090-00-00,The,3,200.4957937877481,152,61,626,True
p02-090-00-02,were,4,196.5529123414072,204,34,306,True
p02-090-00-03,all,3,206.4515061238001,171,53,243,True
p02-090-00-05,and,3,209.6668448626109,199,47,2473,True
p02-090-01-00,as,2,193.42232510288065,108,36,702,True
p02-090-01-03,out,3,219.9151901724545,166,51,207,True
p02-090-01-04,a,1,199.3996539792388,68,34,2260,True
p02-090-01-06,and,3,217.22040056717475,217,52,2473,True
p02-090-02-04,a,1,195.5808102345416,67,35,2260,True
p02-090-03-01,on,2,204.9417520969245,116,37,697,True
p02-090-03-02,to,2,214.3799816345271,99,55,2647,True
p02-090-03-03,the,3,207.77228226319136,143,55,5825,True
p02-090-03-07,It,2,212.6815789473684,80,57,275,True
p02-090-04-04,told,4,211.55327931508944,211,62,100,True
p02-090-05-01,to,2,208.1725619834711,110,55,2647,True
p02-090-05-05,of,2,221.8983843537415,112,84,3190,True
p02-090-06-01,and,3,217.56019677996423,215,52,2473,True
p02-090-06-03,the,3,207.6940476190476,140,66,5825,True
p02-090-07-00,that,4,213.5263347763348,220,63,1127,True
p02-090-07-02,had,3,219.9405982905983,216,65,732,True
p02-090-07-04,her,3,217.9423076923077,156,65,410,True
p02-090-07-07,she,3,208.60626185958253,124,68,258,True
p02-101-00-02,was,3,205.868253968254,105,30,1135,True
p02-101-00-03,not,3,222.40025252525243,88,54,479,True
p02-101-00-04,only,4,233.4268774703557,110,92,143,True
p02-101-00-06,and,3,226.4660550458716,109,60,2473,True
p02-101-00-07,in,2,202.89782465392216,41,74,1799,True
p02-101-00-08,the,3,198.405637254902,51,64,5825,True
p02-101-00-10,of,2,224.2928419560596,83,85,3190,True
p02-101-01-01,but,3,219.98212898212896,99,65,418,True
p02-101-01-02,it,2,212.32239819004525,51,52,702,True
p02-101-01-03,was,3,196.4082491582492,99,24,1135,True
p02-101-02-00,with,4,213.3933134328358,125,67,742,True
p02-101-02-01,the,3,208.6995336442372,76,79,5825,True
p02-101-02-04,which,5,225.0976078225948,166,69,423,True
p02-101-02-06,on,2,186.00078369905955,58,22,697,True
p02-101-02-07,the,3,222.8877980364656,92,93,5825,True
p02-101-03-00,not,3,223.5914730036694,97,59,479,True
p02-101-03-02,to,2,217.6516034985424,49,84,2647,True
p02-101-03-04,but,3,230.37531631009887,126,69,418,True
p02-101-03-06,some,4,217.87774538386785,147,35,140,True
p02-101-04-00,to,2,215.2244230769231,52,100,2647,True
p02-101-04-02,her,3,225.3044265821352,121,73,410,True
p02-101-04-04,her,3,227.48245614035088,108,76,410,True
p02-101-04-09,and,3,227.5326278659612,135,63,2473,True
p02-101-05-07,as,2,207.7796296296296,72,30,702,True
p02-101-05-08,a,1,167.89139784946238,31,30,2260,True
p02-101-06-01,and,3,229.4716642168872,157,78,2473,True
p02-101-06-04,up,2,224.65568730786129,92,99,181,True
p02-101-07-01,a,1,174.88577586206898,29,32,2260,True
p02-105-00-01,he,2,225.123990165086,78,73,885,True
p02-105-00-03,her,3,223.07916666666668,120,66,410,True
p02-105-00-04,on,2,201.584008097166,78,38,697,True
p02-105-00-05,to,2,220.205948372615,54,66,2647,True
p02-105-00-06,the,3,229.87964298593587,118,94,5825,True
p02-105-01-00,and,3,220.57089552238807,132,67,2473,True
p02-105-01-04,the,3,218.70936250294048,109,78,5825,True
p02-105-01-06,that,4,228.9491937765205,175,101,1127,True
p02-105-02-01,to,2,224.03830298866367,71,82,2647,True
p02-105-02-02,the,3,223.60673717195456,111,92,5825,True
p02-105-02-07,her,3,224.46438298763888,129,74,410,True
p02-105-02-09,for,3,233.27327935222672,130,114,839,True
p02-105-02-10,a,1,203.21515151515152,44,45,2260,True
p02-105-03-01,in,2,228.62207650273223,61,75,1799,True
p02-105-03-05,was,3,198.7103356216629,114,46,1135,True
p02-105-03-08,that,4,227.42687189138329,173,86,1127,True
p02-105-04-00,would,5,223.7134928893514,186,93,260,True
p02-105-04-03,to,2,222.8955007256894,53,78,2647,True
p02-105-04-04,the,3,225.82354323308277,112,76,5825,True
p02-105-04-07,on,2,207.8513289036545,86,42,697,True
p02-105-04-08,the,3,222.42429792429792,105,78,5825,True
p02-105-05-00,and,3,217.599906716418,134,80,2473,True
p02-105-05-01,no,2,198.43221781055016,82,43,188,True
